EnsemblID,EnsemblID_base,Symbol,gene_type,HGNC_ID,HGNC_ID_status,HGNC_ID_source,Entrez_ID,Entrez_ID_status,Entrez_ID_source,UniProt_ID,UniProt_ID_status,UniProt_ID_source,OpenTargets_target_ID,OpenTargets_target_ID_status,OpenTargets_target_ID_source,ChEMBL_target_ID,ChEMBL_target_ID_status,ChEMBL_target_ID_source,ChEMBL_mapping_basis,ChEMBL_matched_UniProt_ID,current_HGNC_symbol,symbol_qc_status,one_to_many_fields,ambiguous_mapping,ambiguous_fields,mapping_note
ENSG00000231655.1,ENSG00000231655,AC011742.3,processed_pseudogene,HGNC:54651,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,391359,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000231655,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,EMP2P1,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000136160.14,ENSG00000136160,EDNRB,protein_coding,HGNC:3180,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,1910,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P24530,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000136160,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL1785|CHEMBL2096678,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P24530,EDNRB,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000276668.1,ENSG00000276668,RP11-35J10.7,sense_intronic,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000276668,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000159307.18,ENSG00000159307,SCUBE1,protein_coding,HGNC:13441,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,80274,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8IWY4,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000159307,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SCUBE1,MATCH,NONE,FALSE,NONE,
ENSG00000102104.8,ENSG00000102104,RS1,protein_coding,HGNC:10457,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,6247,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O15537,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000102104,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,RS1,MATCH,NONE,FALSE,NONE,
ENSG00000169744.12,ENSG00000169744,LDB2,protein_coding,HGNC:6533,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,9079,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O43679,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000169744,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,LDB2,MATCH,NONE,FALSE,NONE,
ENSG00000101280.7,ENSG00000101280,ANGPT4,protein_coding,HGNC:487,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,51378,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9Y264,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000101280,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,ANGPT4,MATCH,NONE,FALSE,NONE,
ENSG00000165810.16,ENSG00000165810,BTNL9,protein_coding,HGNC:24176,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,153579,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q6UXG8,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000165810,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,BTNL9,MATCH,NONE,FALSE,NONE,
ENSG00000010319.6,ENSG00000010319,SEMA3G,protein_coding,HGNC:30400,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,56920,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9NS98,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000010319,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SEMA3G,MATCH,NONE,FALSE,NONE,
ENSG00000238018.2,ENSG00000238018,AC093110.3,antisense,HGNC:40563,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,123706536,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000238018,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SPTBN1-AS2,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000161649.12,ENSG00000161649,CD300LG,protein_coding,HGNC:30455,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,146894,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q6UXG3,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000161649,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,CD300LG,MATCH,NONE,FALSE,NONE,
ENSG00000167588.12,ENSG00000167588,GPD1,protein_coding,HGNC:4455,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,2819,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P21695,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000167588,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,GPD1,MATCH,NONE,FALSE,NONE,
ENSG00000139567.12,ENSG00000139567,ACVRL1,protein_coding,HGNC:175,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,94,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P37023,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000139567,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL5311|CHEMBL6066857,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P37023,ACVRL1,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000154721.14,ENSG00000154721,JAM2,protein_coding,HGNC:14686,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,58494,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P57087,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000154721,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL5483010,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P57087,JAM2,MATCH,NONE,FALSE,NONE,
ENSG00000102683.7,ENSG00000102683,SGCG,protein_coding,HGNC:10809,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,6445,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q13326,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000102683,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SGCG,MATCH,NONE,FALSE,NONE,
ENSG00000102760.12,ENSG00000102760,RGCC,protein_coding,HGNC:20369,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,28984,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9H4X1,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000102760,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,RGCC,MATCH,NONE,FALSE,NONE,
ENSG00000225683.5,ENSG00000225683,PACRG-AS3,antisense,HGNC:52053,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,729658,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000225683,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,PACRG-AS3,MATCH,NONE,FALSE,NONE,
ENSG00000271758.2,ENSG00000271758,RP11-35J10.5,lincRNA,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000271758,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000197465.13,ENSG00000197465,GYPE,protein_coding,HGNC:4705,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,2996,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P15421,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000197465,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,GYPE,MATCH,NONE,FALSE,NONE,
ENSG00000256013.1,ENSG00000256013,RP11-27M24.1,antisense,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000256013,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000178084.1,ENSG00000178084,HTR3C,protein_coding,HGNC:24003,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,170572,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8WXA8,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000178084,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2094132|CHEMBL2096904|CHEMBL4296091,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q8WXA8,HTR3C,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000095370.19,ENSG00000095370,SH2D3C,protein_coding,HGNC:16884,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,10044,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8N5H7,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000095370,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SH2D3C,MATCH,NONE,FALSE,NONE,
ENSG00000151718.15,ENSG00000151718,WWC2,protein_coding,HGNC:24148,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,80014,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q6AWC2,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000151718,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,WWC2,MATCH,NONE,FALSE,NONE,
ENSG00000254568.1,ENSG00000254568,RP11-664I21.5,antisense,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000254568,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000070778.12,ENSG00000070778,PTPN21,protein_coding,HGNC:9651,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,11099,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q16825,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000070778,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL4060,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q16825,PTPN21,MATCH,NONE,FALSE,NONE,
ENSG00000140505.6,ENSG00000140505,CYP1A2,protein_coding,HGNC:2596,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,1544,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P05177,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000140505,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL3356|CHEMBL3544905|CHEMBL4523986|CHEMBL6066546,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P05177,CYP1A2,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000114790.12,ENSG00000114790,ARHGEF26,protein_coding,HGNC:24490,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,26084,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q96DR7,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000114790,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,ARHGEF26,MATCH,NONE,FALSE,NONE,
ENSG00000170989.8,ENSG00000170989,S1PR1,protein_coding,HGNC:3165,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,1901,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P21453,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000170989,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2363041|CHEMBL4333,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P21453,S1PR1,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000154133.14,ENSG00000154133,ROBO4,protein_coding,HGNC:17985,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,54538,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8WZ75,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000154133,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,ROBO4,MATCH,NONE,FALSE,NONE,
ENSG00000277494.1,ENSG00000277494,GPIHBP1,protein_coding,HGNC:24945,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,338328,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8IV16,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000277494,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,GPIHBP1,MATCH,NONE,FALSE,NONE,
ENSG00000116016.13,ENSG00000116016,EPAS1,protein_coding,HGNC:3374,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,2034,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q99814,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000116016,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL1744522|CHEMBL2221345|CHEMBL3885518|CHEMBL6193763,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q99814,EPAS1,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000154342.5,ENSG00000154342,WNT3A,protein_coding,HGNC:15983,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,89780,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P56704,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000154342,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL1255137|CHEMBL6066542,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P56704,WNT3A,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000140600.16,ENSG00000140600,SH3GL3,protein_coding,HGNC:10832,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,6457,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q99963,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000140600,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,SH3GL3,MATCH,NONE,FALSE,NONE,
ENSG00000183010.16,ENSG00000183010,PYCR1,protein_coding,HGNC:9721,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,5831,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P32322,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000183010,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL4296002,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P32322,PYCR1,MATCH,NONE,FALSE,NONE,
ENSG00000114854.7,ENSG00000114854,TNNC1,protein_coding,HGNC:11943,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,7134,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P63316,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000114854,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2066|CHEMBL2095202,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P63316,TNNC1,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000182255.6,ENSG00000182255,KCNA4,protein_coding,HGNC:6222,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,3739,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P22459,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000182255,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2362996|CHEMBL4205,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P22459,KCNA4,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000269186.1,ENSG00000269186,LINC01082,lincRNA,HGNC:49125,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,100506542,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000269186,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,LINC01082,MATCH,NONE,FALSE,NONE,
ENSG00000176771.16,ENSG00000176771,NCKAP5,protein_coding,HGNC:29847,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,344148,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O14513,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000176771,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NCKAP5,MATCH,NONE,FALSE,NONE,
