"final_observation_index","tcga_sample_barcode","sample_id","sample_submitter_id","case_id","case_submitter_id","sample_type","group","batch_number","tissue_source_site","tissue_source_site_code","n_expression_records_aggregated","raw_library_size_before_filtering","raw_library_size_after_filtering","tmm_normalization_factor","effective_library_size","MDS1","MDS2","PC1","PC2","PC3","PC4","PC5","RLE_median_logCPM","RLE_IQR_logCPM"
181,"TCGA-69-7973-01","35300581-d122-4221-814e-801512df4984","TCGA-69-7973-01A","dc9eaaa0-0bfd-46d0-994f-310826879da4","TCGA-69-7973","Primary Tumor","tumor","204","Washington University - Cleveland Clinic","69",1,89941498,89899458,1.07021519406422,96211765.8897382,-0.625933863176611,0.994802026945899,-40.2939768458031,29.7075276110333,-1.56363250113164,-58.6632458566632,20.7354640560911,0.0276374222788515,1.02529930707678
182,"TCGA-55-6975-11","b42fbf86-25db-46ec-b71f-18b8d9b83bc1","TCGA-55-6975-11A","a046888c-f153-4f35-a1b6-23dd1691a91a","TCGA-55-6975","Solid Tissue Normal","normal","160","International Genomics Consortium","55",1,29913769,29904235,0.968291032334503,28956002.5793236,2.26996111953282,-0.253126848203467,133.534383473244,-6.18261022348602,20.3344339505255,-27.1703951031299,-26.8941055912348,-0.00358788888240436,1.02057909572247
183,"TCGA-38-A44F-01","45c17476-0525-46d2-8448-48d4de6713f1","TCGA-38-A44F-01A","258a3a41-211b-4c66-bd3b-ef03014a6967","TCGA-38-A44F","Primary Tumor","tumor","258","UNC","38",1,47681284,47660515,1.08764990668794,51837954.6924492,0.720149910853817,1.8336847849989,65.6739758365331,12.7119217151462,-66.9158689039771,-7.0052152366764,47.5188063908967,0.0227403619658892,1.06815040876527
184,"TCGA-55-6982-11","ffb185aa-75ac-4696-936b-52f35a345a2d","TCGA-55-6982-11A","35cb7841-9b09-465a-90c5-e3b8a9faad49","TCGA-55-6982","Solid Tissue Normal","normal","160","International Genomics Consortium","55",1,33598131,33584173,1.15083922747552,38649983.7107243,2.93506691235006,0.396913757825094,154.63022781769,3.20394379124363,-10.9768432281428,-27.8219541717348,-40.4896266679779,0.00634407983891716,1.0779234109437
185,"TCGA-78-7542-01","43b96e20-df08-4c56-915f-5d626f90c415","TCGA-78-7542-01A","e64f76e4-f748-4d9e-ba71-53e2818a7920","TCGA-78-7542","Primary Tumor","tumor","183","Prince Charles Hospital","78",1,89969450,89927152,0.87123783636107,78347937.3385931,-1.10077384500526,-0.538686810345238,-71.639390412215,-45.4395086635514,37.7533428886742,31.4555913827745,-53.1817680850824,0,1.37734299051765
186,"TCGA-05-4430-01","122aaa4f-8fd5-4c41-bff8-8a45bdfb3f81","TCGA-05-4430-01A","3a23cdb5-2327-45ac-b0b5-d4afe038c757","TCGA-05-4430","Primary Tumor","tumor","58","Indivumed","05",1,82967635,82943373,1.02391044253054,84926585.7534053,0.339067287772671,-0.151324541936942,17.0504150445069,-50.0617176640253,-1.40825122564126,10.9391242709625,29.0660867421973,0.0456869288238888,0.895479071142642
187,"TCGA-50-8460-01","40bfeee7-9932-47d6-87a8-5fd7514c2917","TCGA-50-8460-01A","497cc506-03fe-4ffa-860b-5a12adb1bc7d","TCGA-50-8460","Primary Tumor","tumor","232","University of Pittsburgh","50",1,51765025,51753955,0.863053902775986,44666452.8468427,1.197807635197,-0.546845252006628,48.4830702527899,10.6376018152072,-26.263036540902,46.2005575235061,39.364232961849,0.0028090450669811,0.94572312404398
188,"TCGA-44-7670-01","7f56df3f-b649-43d1-ab46-ad460233e46b","TCGA-44-7670-01A","9b38eded-3f46-4aaa-9991-68008d97bdbe","TCGA-44-7670","Primary Tumor","tumor","183","Christiana Healthcare","44",1,78377989,78318780,1.11133926640718,87038735.5111053,-0.690930888575772,1.76868933402829,-39.2442686780305,0.982763283515044,4.61497079549505,-62.7985132014321,-23.8022666860106,0.0227944306214789,1.23238417287547
189,"TCGA-95-7039-01","745aaf77-a464-4363-b6e4-10d30ff947b8","TCGA-95-7039-01A","ae702159-5b6a-41dd-868c-7540f9e1131c","TCGA-95-7039","Primary Tumor","tumor","160","Washington University - Emory","95",1,35915219,35905004,1.00984181749502,36258374.496526,0.110364755720064,-1.71539886732759,-28.1150149563896,2.65981025103865,38.0969192611104,63.2253554256394,-23.194839161535,-0.0302984517599378,1.09148453088801
190,"TCGA-49-6744-11","e3962e0e-eafa-4016-8fa4-1c4ba0d2a9ad","TCGA-49-6744-11A","15340dd3-84ae-49fb-989a-eb212f3e73da","TCGA-49-6744","Solid Tissue Normal","normal","144","Johns Hopkins","49",1,38581369,38570161,0.981123834413166,37842104.2542531,3.1697758069102,0.393625153466366,162.935979742007,-26.4062594126201,36.6583554702696,-42.3544392059884,-35.1144235900045,0,1.16740840674237
191,"TCGA-75-6211-01","55f79464-e4d9-47be-8ce8-c4959e9eb753","TCGA-75-6211-01A","2db08267-d346-4d42-aac0-b76831903253","TCGA-75-6211","Primary Tumor","tumor","119","Ontario Institute for Cancer Research (OICR)","75",1,37941235,37921652,1.03480348795474,39241457.7586057,-1.63809798087867,1.8300858388621,-83.4114009327219,19.7523224913333,-11.6394474117445,-74.7705231971802,37.9440874969492,-0.0141810077567648,1.23789926633466
192,"TCGA-55-8207-01","11f47c9a-6435-47fb-ace2-74f29f5f3f01","TCGA-55-8207-01A","b256e065-c681-4f82-8b68-a8ef7c413791","TCGA-55-8207","Primary Tumor","tumor","213","International Genomics Consortium","55",1,77500784,77477662,0.993944737478273,77008514.4170204,0.74239794419635,-1.08429633500799,52.1436706733603,7.03339369280484,-10.8846887553941,42.3872870143076,-16.6303880657724,0.0460645427155235,0.862240943269766
193,"TCGA-62-8395-01","aafb0ebe-3fde-4cfb-a560-11e85e839dcc","TCGA-62-8395-01A","5c266025-e590-457c-af86-4c2dc9797267","TCGA-62-8395","Primary Tumor","tumor","232","Thoraxklinik at University Hospital Heidelberg","62",1,52140448,52123056,1.12168548966085,58465675.5919799,0.544268883867165,0.0461866127393483,28.4244022501823,51.7715621867103,-1.59604883332195,-3.59474726752621,0.378255839090973,0.0131581308098832,0.95043642077976
194,"TCGA-55-8614-01","556bb046-bd81-4366-a167-e86d991ee732","TCGA-55-8614-01A","a8de1beb-6296-44eb-bd63-c603f70faaf3","TCGA-55-8614","Primary Tumor","tumor","238","International Genomics Consortium","55",1,41208876,41189378,1.07653933565939,44341985.6283436,-0.282123518056321,0.643121128063544,-4.19429793883972,3.15078272392121,-42.1576031365986,-24.1706049262665,-27.9948734374068,0.00108866456581513,1.05247664814956
195,"TCGA-49-4487-01","3e88613e-9b97-4dbc-a052-b6dfe8c09956","TCGA-49-4487-01A","bd4e9a9f-17f3-4d33-92fc-fcc45dd0e7b4","TCGA-49-4487","Primary Tumor","tumor","144","Johns Hopkins","49",1,33307866,33297527,0.97294996482603,32396827.7234438,-0.815344619766837,-0.463825569346939,-33.8041115338734,-25.5787600589759,-28.9958272271849,-16.9056118707222,28.9590049752774,-0.0165226388206324,1.00423950425199
196,"TCGA-44-7671-01","89850fa4-1b8c-429b-bdfd-8a92804e289a","TCGA-44-7671-01A","ebb33753-9d38-4368-9033-3e55f129d00d","TCGA-44-7671","Primary Tumor","tumor","183","Christiana Healthcare","44",1,83800631,83785692,0.874622001336013,73280809.6203628,0.192602341918378,1.50330035983304,13.1315784874095,9.54634247665409,70.001323566433,-25.8442070209197,43.4572697228879,0.0367067949427928,1.06271392539463
197,"TCGA-64-5815-01","4420aae3-3f44-4852-974d-74f155b99fe4","TCGA-64-5815-01A","a65700c2-e58c-4fd4-aeb1-5686b8f4d212","TCGA-64-5815","Primary Tumor","tumor","84","Fox Chase","64",1,36149151,36143105,0.868961246475474,31406957.5722939,-0.949133948343325,-1.15801106978926,-15.0247275516056,-100.429066138439,-2.84804686281955,29.298620864487,19.4083700563507,-0.0312436370978983,1.01627385323484
198,"TCGA-55-6972-11","650e21b6-138d-4b15-9551-a088695ef45f","TCGA-55-6972-11A","c4d1e105-28b7-48df-abef-fbe09782fdb2","TCGA-55-6972","Solid Tissue Normal","normal","160","International Genomics Consortium","55",1,31694601,31681835,1.05600111434121,33456053.0643745,3.11527838667696,0.402564898221043,155.196325715466,5.60526344875607,7.74873196100897,-34.5761885810597,-34.9346367536206,-5.32907051820075e-15,1.05145631954061
199,"TCGA-MP-A4TE-01","3e11762a-faf0-489d-8985-8ede2ccabd76","TCGA-MP-A4TE-01A","bebd0025-74e2-451b-93b3-86f82df43573","TCGA-MP-A4TE","Primary Tumor","tumor","278","Washington University - Mayo Clinic","MP",1,64179449,64152038,0.850730389512182,54576088.2757403,-1.79097947445186,2.61897930245461,-101.016714174527,83.2468079398927,16.8462487419791,-78.0760552900606,64.0880316794619,0,1.30080285335505
200,"TCGA-J2-8192-01","45021ebd-8e13-44c2-8203-aa9f72b50e6e","TCGA-J2-8192-01A","369f14c4-2191-4962-a309-3e23ddc4e5fc","TCGA-J2-8192","Primary Tumor","tumor","213","ABS - Lahey Clinic","J2",1,89344038,89309639,1.14614229785061,102361554.863669,-0.50312696925365,-0.748007100629791,13.5040228646407,-30.0025272743564,-38.0097871825655,23.4060106921392,-19.0165364652012,0.026460534398721,0.906676601560822
201,"TCGA-MP-A4T8-01","07b7f665-383c-4cf0-a677-52bce36a674c","TCGA-MP-A4T8-01A","7c4ed533-ee66-48be-a84b-ff8607742818","TCGA-MP-A4T8","Primary Tumor","tumor","264","Washington University - Mayo Clinic","MP",1,58847409,58828211,1.04414793853383,61425355.2432834,-1.18374279513762,0.141126390192448,-71.0185952976214,44.8356210522004,27.3922651570016,-2.23965427245881,-19.9675341343442,0,1.03023695227652
202,"TCGA-55-8097-01","54e85adb-6f45-4815-9816-a18b349cce42","TCGA-55-8097-01A","afe83af5-af22-49c0-88b4-f1d0dfcbe238","TCGA-55-8097","Primary Tumor","tumor","213","International Genomics Consortium","55",1,81574821,81537376,1.15174456985697,93910230.0483857,1.08218004457381,-0.5959265061412,47.1140443827565,64.2878861303163,-12.3377656574854,27.0460965860605,-7.24261002953743,0.0445834223330945,0.933690611047179
203,"TCGA-50-6595-01","9ed482d9-2aea-4200-a994-107a1e88f17b","TCGA-50-6595-01A","82476d2d-e403-4f6b-8dd6-cc84e3329478","TCGA-50-6595","Primary Tumor","tumor","144","University of Pittsburgh","50",1,38843185,38834287,0.987507805377117,38349161.5287551,-1.2717085383381,-0.883220407508943,-43.4452826524701,-122.230683778487,15.7070661552391,2.80483971282698,-24.7672447127019,-0.0425581100229068,1.15937583015496
204,"TCGA-69-7980-01","e54ef0f0-38a5-4226-9a6a-c76aa12de589","TCGA-69-7980-01A","aee86a89-0377-4080-b16c-408bfbe78687","TCGA-69-7980","Primary Tumor","tumor","204","Washington University - Cleveland Clinic","69",1,80030708,79999894,1.12792918269041,90234215.0547397,-0.227668639484372,-0.0635116258877236,-11.6587478028486,27.7760262170936,-27.6041086101704,5.29577455345374,-36.1911016646271,0.0257396427787649,0.954179826683337
205,"TCGA-55-8620-01","ee8a12e2-8827-4abe-af6f-aa39995f6b99","TCGA-55-8620-01A","5510ad32-62fd-4adc-964a-ae4e997c2f4b","TCGA-55-8620","Primary Tumor","tumor","238","International Genomics Consortium","55",1,43378602,43323213,1.11407632398614,48265365.8823086,-0.924462446711491,2.10240379645743,-66.5107555186738,27.5868022058513,-39.1789960545608,-100.427902838762,-24.4156215403779,-0.00354436434065075,1.36489841403228
206,"TCGA-38-6178-01","81fb5fa9-d901-4faa-b909-376b8676d2bc","TCGA-38-6178-01A","edf80622-aea2-4b50-bb69-691d6708aa83","TCGA-38-6178","Primary Tumor","tumor","119","UNC","38",1,29326009,29317757,1.14242419842471,33493315.0403354,-0.2374321016671,-0.823069898410193,-8.37597716025368,-1.75380482260721,-22.2719557475421,17.7694822811031,-21.6446265753187,0.0118349863278824,0.899915658435589
207,"TCGA-95-A4VK-01","728db9f6-58b5-4270-a494-1298809f17c0","TCGA-95-A4VK-01A","d344dae0-adf4-4697-b703-7690c13d8331","TCGA-95-A4VK","Primary Tumor","tumor","278","Washington University - Emory","95",1,51653716,51629870,1.1607126195702,59927441.6557687,-0.244453694961395,0.286276467049617,-18.7438005964192,66.7707506092799,-16.8645078418158,1.16347498631298,0.166489037555006,-0.0137892764748395,1.02577216580899
208,"TCGA-55-7903-01","c7c2f2f3-d5f6-4fb8-b02a-79fa39a42756","TCGA-55-7903-01A","77c4dbb2-eceb-4e0d-bcde-63dc817d5f35","TCGA-55-7903","Primary Tumor","tumor","196","International Genomics Consortium","55",1,53580123,53557382,1.08861573499428,58303408.7702995,-0.126344844320293,-2.06484606117551,-38.1670243988588,29.7014163357802,16.9429097514519,82.2680233943638,-37.2246285788324,0.0235445948766515,1.04819193772505
209,"TCGA-80-5608-01","20c166c8-6e1f-44b0-81ba-c41add0e0466","TCGA-80-5608-01A","5c06d97f-2aaa-43de-b085-09d7829356ba","TCGA-80-5608","Primary Tumor","tumor","160","Ontario Institute for Cancer Research (OICR)/Ottawa","80",1,78929069,78908795,0.864390494082763,68208012.2975255,-0.216580852100938,1.95968751616526,-29.7571692500286,54.3723550453894,17.4757428503617,-41.1446624192803,59.9167382121866,-5.32907051820075e-15,0.977204040099149
210,"TCGA-O1-A52J-01","cf14428a-1964-4f11-aa9a-d60c6631c2c6","TCGA-O1-A52J-01A","42432463-8e92-4f25-b72a-f03953527aa5","TCGA-O1-A52J","Primary Tumor","tumor","278","Washington University - CALGB","O1",1,54953502,54926637,1.00795438478602,55363544.6057,0.846517416231569,-0.740474959012895,32.9177291536036,69.3002494846122,-2.30253839938008,48.5467669022874,-43.6257968264069,0.00730600646705404,1.26387282769472
211,"TCGA-55-6987-01","d0bfb6cc-abc4-4b09-b668-1003f3eed1a7","TCGA-55-6987-01A","2efc156c-464a-4c2f-a854-39fefe32081c","TCGA-55-6987","Primary Tumor","tumor","160","International Genomics Consortium","55",1,100786153,100752153,0.916849524545193,92374563.5749545,-0.699230568139385,0.684832581528258,-14.7657984665947,-42.9399321564357,-39.7376433829438,-29.4820057404113,44.529252183687,0.0111162790633328,0.829446509585057
212,"TCGA-91-8497-01","81905199-81c6-4718-8bea-951bc6c810a1","TCGA-91-8497-01A","4ad63dac-76a7-4527-abce-d7a0184e8739","TCGA-91-8497","Primary Tumor","tumor","238","ABS - IUPUI","91",1,39872889,39856457,1.10501377611065,44041934.0519616,0.35910673413598,1.3050477626745,62.9588334602635,43.9687658805917,-67.1853587409117,-38.4372709564703,46.2550066857931,0.0376806935605001,0.954966072980253
213,"TCGA-44-2655-11","298662ad-dbff-4344-9b80-d744c258c292","TCGA-44-2655-11A","07b5663f-9a54-4462-b6c1-6fc8116b8714","TCGA-44-2655","Solid Tissue Normal","normal","37","Christiana Healthcare","44",1,85168460,85147362,0.928500543317578,79059371.8790585,3.21098665669021,0.698024886197485,159.75454100383,-19.9776116343811,39.9378649764205,-40.0643744498882,-29.876571752334,0.0292001384364638,0.992837828320087
214,"TCGA-73-4668-01","fdbfdf52-c0cd-4fbb-a910-b747516dfef4","TCGA-73-4668-01A","b2285924-9813-4f46-bb8f-91a0efd8a9b6","TCGA-73-4668","Primary Tumor","tumor","58","Roswell Park","73",1,111552434,111528992,0.886175367104734,98834245.428421,-0.957061608367522,-1.71356150792225,-54.110497554804,-23.8760046431507,2.16489753512625,37.0582111450494,-16.1988692031202,0.0131004480407828,1.00257439655775
215,"TCGA-86-7714-01","e40ad349-500b-49cb-977d-3dc18d0ccbf9","TCGA-86-7714-01A","532c1852-76dd-489f-9380-36766d6e3c34","TCGA-86-7714","Primary Tumor","tumor","196","Asterand","86",1,26600327,26593192,1.01682965531031,27040746.2549609,0.798656226133505,-1.19376161473962,36.2789520339833,16.4271403918002,37.6590566641446,56.6105148891782,-23.8764469636905,-0.00699607192705787,1.06490939188164
216,"TCGA-49-AARE-01","21483940-2c8f-411d-b36f-fb927cfbd6d4","TCGA-49-AARE-01A","cd9e70e4-8622-4a07-8646-63f8275c1737","TCGA-49-AARE","Primary Tumor","tumor","423","Johns Hopkins","49",1,66137408,66108875,0.952941234715038,62997872.9681221,-1.02914652342793,0.5446579621977,-64.1479342814568,44.1111756694404,-38.4234754305843,-4.54051292776959,-3.46080546090806,0.0393408075938793,1.28378421945209
217,"TCGA-44-2655-01","9fcabda1-ea79-4188-8b3f-7d0fd060a819","TCGA-44-2655-01A","07b5663f-9a54-4462-b6c1-6fc8116b8714","TCGA-44-2655","Primary Tumor","tumor","37","Christiana Healthcare","44",1,103952900,103924244,0.983191965697481,102177481.741985,0.866153005152394,0.38273649590564,28.9229283240533,6.74014918524219,63.1297284620505,14.5918878466953,60.1652363426552,-0.00163445699782611,1.02828211370586
218,"TCGA-50-5933-11","e535fb19-2411-4e71-a3cd-08aec4f0fd4c","TCGA-50-5933-11A","7a0ea814-f0de-4bc4-a81a-daa000559369","TCGA-50-5933","Solid Tissue Normal","normal","119","University of Pittsburgh","50",1,49298444,49284650,0.882135972486053,43475762.6563848,3.05606944686186,0.678069200712911,157.963689412113,-28.4196780020262,25.8796550495764,-36.8471085490855,-19.11982305278,-0.0107155376091121,1.19894112913451
219,"TCGA-78-7158-01","ee0d4640-5609-430e-8b80-3058a3f313a8","TCGA-78-7158-01A","501c987e-d1eb-48a9-89eb-72a5062c90b4","TCGA-78-7158","Primary Tumor","tumor","166","Prince Charles Hospital","78",1,62348658,62319709,1.03838985317279,64712153.4782809,0.60621881476442,-1.20819105186988,-7.52264391604628,56.7133998033627,48.6504465167004,44.1021178357363,-12.4599525833987,0.0392936317793071,1.17917154101577
220,"TCGA-53-7626-01","7d0017c2-db42-4758-8dc4-0250ec5fd83c","TCGA-53-7626-01A","d3ff328c-2488-47bd-8663-366b6812c7b5","TCGA-53-7626","Primary Tumor","tumor","183","University of Miami","53",1,86772644,86741655,1.09035013813172,94578775.5110239,1.22131710783394,-1.14449261061044,58.1149163156402,-24.1621785285193,-27.7205983294462,12.4813475779651,-0.844644449413184,0.0230032476542141,0.872990260247074
221,"TCGA-NJ-A4YQ-01","fdfca85d-9c11-4f55-8f43-7e4d54afdf9e","TCGA-NJ-A4YQ-01A","52df074f-a402-4b78-9472-f8eb268efded","TCGA-NJ-A4YQ","Primary Tumor","tumor","278","Washington University - Rush University","NJ",1,46325383,46303896,1.00161347078148,46378605.9832647,-0.774630005986362,-0.40745926544565,-38.0558037939408,3.85104120582476,-62.1055980454647,-4.194972790049,-13.2166499038742,0.00235784692549812,1.05670511677326
222,"TCGA-86-7711-01","7ed47e1b-1d36-4f8a-a101-3ef0756ad08f","TCGA-86-7711-01A","9c894668-88f5-4308-a1c0-6b8acc6aaaec","TCGA-86-7711","Primary Tumor","tumor","183","Asterand","86",1,89283901,89258180,0.840017885552,74978467.6318198,-1.80305205407306,-0.0756714795005844,-85.2547058231596,-82.0731072361121,18.7671366607528,-35.6740700720811,-34.0767675906828,-0.00650729964660512,1.36223000829217
223,"TCGA-50-5946-01","ad9a794f-52dd-4572-bf29-cd3d11ba6c24","TCGA-50-5946-01A","c95957a7-1a1a-4c8d-bb61-7c99b500f224","TCGA-50-5946","Primary Tumor","tumor","119","University of Pittsburgh","50",1,75585207,75519189,1.13463675910528,85686847.8572189,-1.5487853981925,-0.188094117301104,-81.9531523866661,53.8302576809806,0.447863001956253,-9.81794514842785,-78.6464301287689,0.0702255632926164,1.2963803272936
224,"TCGA-67-3772-01","f65c895f-cfea-46a3-b3a0-7c8a98d7522a","TCGA-67-3772-01A","673493f6-975c-49e8-934c-001e9a0fff90","TCGA-67-3772","Primary Tumor","tumor","37","St Joseph's Medical Center (MD)","67",1,63159428,63143694,0.913992331774799,57712852.1159344,0.223487361054675,-0.145740633667784,15.0002589415439,-49.9654608575329,16.091064332242,27.2672846625291,91.3359237617557,0.00408775855674248,1.24405891578033
225,"TCGA-99-8025-01","0e02dc1a-653b-4b16-824a-251a1aa41c2d","TCGA-99-8025-01A","84c3ba70-afa7-4b69-be69-7ec8d6022c56","TCGA-99-8025","Primary Tumor","tumor","213","Washington University - Alabama","99",1,78191726,78167307,1.06084142312678,82923117.1998682,-0.16408964159502,-0.023481835558746,-14.869544180002,33.9917501772551,-20.3005541106363,29.1308483367121,7.54991038994093,0.0104068614701234,0.953028749683924
226,"TCGA-86-8076-01","a06a952f-aaea-4471-8004-26108e382a9b","TCGA-86-8076-01A","8609edfc-119d-4d63-9188-c86aabd5ca52","TCGA-86-8076","Primary Tumor","tumor","213","Asterand","86",1,74625085,74605491,0.999810276272008,74591336.5681188,0.410478421762961,0.870764832637307,28.3426768849367,-3.39940630312732,-28.2706809520305,-9.60316733742004,66.4477236525526,-5.32907051820075e-15,0.731344726909893
227,"TCGA-49-6761-01","b675e2fa-e96b-48a1-aff0-7d311c053d5a","TCGA-49-6761-01A","4cd3d483-2283-4c6a-a57a-444216119d34","TCGA-49-6761","Primary Tumor","tumor","160","Johns Hopkins","49",1,37779502,37765108,0.936012428359059,35348610.4463221,-0.646494375749627,-1.90311585970102,-60.006613389858,-33.6897884271168,19.3760115213928,64.7427621782564,-13.8753051189455,-0.033054733948684,1.20922539117559
228,"TCGA-L9-A7SV-01","b8f9acbf-0e4b-4967-a11b-7234b6cf83e0","TCGA-L9-A7SV-01A","54e90433-5218-4d83-848f-f995ecba2a63","TCGA-L9-A7SV","Primary Tumor","tumor","406","Candler","L9",1,67079144,67001209,1.11141030541079,74465834.1575825,-0.438348927543253,-0.750931597546056,-49.9476571341194,97.4875881946295,3.96902138775487,21.1029783138284,-70.2947649186935,0.0258686495891771,1.47594237820184
