"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B","mean_logCPM_Tumor","mean_logCPM_Normal"
"ENSG00000134463.14","ECHDC3","protein_coding",-0.765887069899556,3.72455402207296,-4.66464155409161,3.87530986078949e-06,9.0418806634513e-06,2.74776806472573,3.65039805460799,4.41444471981464
"ENSG00000283787.1","PRR33","protein_coding",-0.655595348637186,2.67112264470376,-4.66413257752384,3.88455020949764e-06,9.06272604431736e-06,2.90280240194178,2.61512492414906,3.22895223922357
"ENSG00000210135.1","MT-TN","Mt_tRNA",-0.694426083551674,6.09471889866891,-4.66402923752299,3.88642890707752e-06,9.06639462792035e-06,2.58187202300951,6.03662196235503,6.60938702973317
"ENSG00000118898.15","PPL","protein_coding",-0.66718680561116,6.68374353432289,-4.66368017833026,3.89278118192384e-06,9.08049792562536e-06,2.58043360928191,6.62682925596029,7.18531264699091
"ENSG00000176393.10","RNPEP","protein_coding",0.335513915597256,6.60952127060593,4.66322559774667,3.90106872464132e-06,9.09911294900582e-06,2.57233100172875,6.64629041035456,6.29227826306033
"ENSG00000125841.12","NRSN2","protein_coding",0.444930028066095,5.06441822882327,4.66203163513168,3.92291691555486e-06,9.14935230832812e-06,2.64846774456223,5.11714687559395,4.61545007188382
"ENSG00000259198.1","RP11-133K1.6","lincRNA",0.515400722837503,0.702707886064204,4.66193614409538,3.92466936517358e-06,9.15271848958874e-06,3.09195541829532,0.778969260260396,0.301715710725382
"ENSG00000168824.14","NSG1","protein_coding",-0.988016545371508,-0.318063314241383,-4.66116843768125,3.93878566294676e-06,9.18491559051683e-06,3.12552397815754,-0.359629618684286,0.676587824174665
"ENSG00000196189.12","SEMA4A","protein_coding",-0.56991858671358,5.21043814510845,-4.66062625492115,3.94878450233702e-06,9.20750681075764e-06,2.59247029562827,5.16458270142295,5.62207236318724
"ENSG00000198642.6","KLHL9","protein_coding",-0.436365281961466,4.91301252306826,-4.66014290602622,3.95771890085602e-06,9.22761267748805e-06,2.60743964359146,4.85875962218107,5.40005167369579
"ENSG00000272170.1","RP11-387M24.5","antisense",-0.443498617495774,0.97010054719991,-4.65921068558613,3.9750053021738e-06,9.26718694197633e-06,3.03962193344146,0.970239464556132,1.16189275167345
"ENSG00000114786.16","ABHD14A-ACY1","protein_coding",0.451827813563674,5.24838246839986,4.65914994844034,3.97613408073191e-06,9.26908862946055e-06,2.61768732283934,5.30114386200515,4.79779565537645
"ENSG00000205177.6","C11orf91","protein_coding",-0.880949439386247,-2.30568221506826,-4.65885507434542,3.98161859188173e-06,9.28114321952999e-06,3.24296769182047,-2.16602384772184,-1.20031846178594
"ENSG00000121766.15","ZCCHC17","protein_coding",0.283810373780917,4.767472849229,4.65843331166969,3.98947580488569e-06,9.29872623834401e-06,2.64426503583651,4.78513088114159,4.62651802077276
"ENSG00000259468.1","RP11-1084A12.2","antisense",-0.6403099028158,-1.31119111537857,-4.65822949273135,3.99327818086508e-06,9.30685616174852e-06,3.16407245428387,-1.27257778999234,-0.537387925006945
