EnsemblID,EnsemblID_base,Symbol,gene_type,U2_effect_supported_DE,OpenTargets_target_ID,ChEMBL_target_ID,ot_target_retrieval_status,ot_target_approved_name,ot_target_approved_symbol,ot_target_biotype,ot_literature_occurrence_count,ot_literature_filtered_count,ot_drug_clinical_candidate_record_count,ot_target_annotation_source,ot_luad_disease_id,ot_luad_disease_name,ot_luad_direct_association_status,ot_luad_direct_association_count,ot_luad_direct_association_score_native,ot_luad_direct_datasource_scores_native_json,ot_luad_direct_datatype_scores_native_json,ot_luad_indirect_association_status,ot_luad_indirect_association_count,ot_luad_indirect_association_score_native,ot_luad_association_source,chembl_target_retrieval_status,chembl_target_record_count,chembl_target_annotations_json,chembl_target_annotation_source
ENSG00000100023.18,ENSG00000100023,PPIL2,protein_coding,FALSE,ENSG00000100023,CHEMBL5725170,PRESENT,peptidylprolyl isomerase like 2,PPIL2,protein_coding,212,212,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""RING-type E3 ubiquitin-protein ligase PPIL2"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5725170"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000247844.1,ENSG00000247844,CCAT1,lincRNA,TRUE,NOT_FOUND,NOT_FOUND,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000181355.20,ENSG00000181355,OFCC1,protein_coding,TRUE,ENSG00000181355,NOT_FOUND,PRESENT,orofacial cleft 1 candidate 1 (pseudogene),OFCC1,transcribed_unitary_pseudogene,146,146,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000231549.1,ENSG00000231549,USMG5P1,processed_pseudogene,FALSE,ENSG00000231549,NOT_FOUND,PRESENT,ATP5MK pseudogene 1,ATP5MKP1,processed_pseudogene,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000275740.1,ENSG00000275740,RP11-449H3.3,protein_coding,FALSE,ENSG00000275740,NOT_FOUND,PRESENT,RBM27-POU4F3 readthrough,RBM27-POU4F3,protein_coding,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000170961.6,ENSG00000170961,HAS2,protein_coding,TRUE,ENSG00000170961,NOT_FOUND,PRESENT,hyaluronan synthase 2,HAS2,protein_coding,3752,3752,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0073915970936940375,"[{""id"":""europepmc"",""score"":0.06079307976116211}]","[{""id"":""literature"",""score"":0.06079307976116211}]",PRESENT,1,0.0073915970936940375,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000204387.12,ENSG00000204387,C6orf48,protein_coding,FALSE,ENSG00000204387,NOT_FOUND,PRESENT,small nucleolar RNA host gene 32,SNHG32,lncRNA,515,515,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000179131.7,ENSG00000179131,RP11-458F8.3,processed_pseudogene,FALSE,ENSG00000179131,NOT_FOUND,PRESENT,ribosomal protein L31 pseudogene 38,RPL31P38,processed_pseudogene,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000100129.17,ENSG00000100129,EIF3L,protein_coding,FALSE,ENSG00000100129,CHEMBL5725121,PRESENT,eukaryotic translation initiation factor 3 subunit L,EIF3L,protein_coding,327,327,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Eukaryotic translation initiation factor 3 subunit L"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5725121"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000099800.7,ENSG00000099800,TIMM13,protein_coding,FALSE,ENSG00000099800,CHEMBL6066276,PRESENT,translocase of inner mitochondrial membrane 13,TIMM13,protein_coding,495,495,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Mitochondrial import inner membrane translocase subunit Tim13"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6066276"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000180316.12,ENSG00000180316,PNPLA1,protein_coding,TRUE,ENSG00000180316,NOT_FOUND,PRESENT,"patatin like domain 1, omega-hydroxyceramide transacylase ",PNPLA1,protein_coding,287,287,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000248131.5,ENSG00000248131,LINC01194,lincRNA,TRUE,ENSG00000248131,NOT_FOUND,PRESENT,long independently transcribed non-coding RNA 1194,LINC01194,lncRNA,2549,2549,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0036752663326978679,"[{""id"":""europepmc"",""score"":0.030227670214577826}]","[{""id"":""literature"",""score"":0.030227670214577826}]",PRESENT,1,0.0036752663326978679,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000258090.1,ENSG00000258090,RP11-734E19.1,processed_pseudogene,FALSE,ENSG00000258090,NOT_FOUND,PRESENT,RWD domain containing 1 (RWDD1) pseudogene,ENSG00000258090,processed_pseudogene,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000184911.14,ENSG00000184911,DMRTC1B,protein_coding,TRUE,ENSG00000184911,NOT_FOUND,PRESENT,DMRT like family C1B,DMRTC1B,protein_coding,8,8,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000125967.16,ENSG00000125967,NECAB3,protein_coding,FALSE,ENSG00000125967,NOT_FOUND,PRESENT,N-terminal EF-hand calcium binding protein 3,NECAB3,protein_coding,90,90,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0036957985468470188,"[{""id"":""europepmc"",""score"":0.030396539880581056}]","[{""id"":""literature"",""score"":0.030396539880581056}]",PRESENT,1,0.0036957985468470188,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000233765.1,ENSG00000233765,RP11-154P18.2,unprocessed_pseudogene,TRUE,ENSG00000233765,NOT_FOUND,PRESENT,CDRT15 pseudogene 12,CDRT15P12,transcribed_unprocessed_pseudogene,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000104859.14,ENSG00000104859,CLASRP,protein_coding,FALSE,ENSG00000104859,NOT_FOUND,PRESENT,CLK4 associating serine/arginine rich protein,CLASRP,protein_coding,716,716,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0014783194187388072,"[{""id"":""europepmc"",""score"":0.012158615952232422}]","[{""id"":""literature"",""score"":0.012158615952232422}]",PRESENT,1,0.0014783194187388072,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000166130.14,ENSG00000166130,IKBIP,protein_coding,FALSE,ENSG00000166130,NOT_FOUND,PRESENT,IKBKB interacting protein,IKBIP,protein_coding,148,148,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000181333.11,ENSG00000181333,HEPHL1,protein_coding,TRUE,ENSG00000181333,NOT_FOUND,PRESENT,hephaestin like 1,HEPHL1,protein_coding,1341,1341,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000261448.1,ENSG00000261448,CTD-2576D5.4,antisense,TRUE,ENSG00000261448,NOT_FOUND,PRESENT,"novel transcript, antisense to XYLT1",ENSG00000261448,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000225216.6,ENSG00000225216,AC007362.3,antisense,FALSE,ENSG00000225216,NOT_FOUND,PRESENT,NRP2 antisense RNA 1,NRP2-AS1,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000239322.1,ENSG00000239322,ATP6V1B1-AS1,antisense,TRUE,ENSG00000239322,NOT_FOUND,PRESENT,ATP6V1B1 antisense RNA 1,ATP6V1B1-AS1,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000164144.15,ENSG00000164144,ARFIP1,protein_coding,FALSE,ENSG00000164144,NOT_FOUND,PRESENT,ARF interacting protein 1,ARFIP1,protein_coding,93,93,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000233198.3,ENSG00000233198,RNF224,protein_coding,TRUE,ENSG00000233198,NOT_FOUND,PRESENT,ring finger protein 224,RNF224,protein_coding,1,1,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000243284.1,ENSG00000243284,VSIG8,protein_coding,FALSE,ENSG00000243284,CHEMBL5169113,PRESENT,V-set and immunoglobulin domain containing 8,VSIG8,protein_coding,66,66,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""V-set and immunoglobulin domain-containing protein 8"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5169113"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000226161.1,ENSG00000226161,EIF4A1P5,processed_pseudogene,FALSE,ENSG00000226161,NOT_FOUND,PRESENT,eukaryotic translation initiation factor 4A1 pseudogene 5,EIF4A1P5,processed_pseudogene,1,1,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000162923.14,ENSG00000162923,WDR26,protein_coding,FALSE,ENSG00000162923,CHEMBL5725059,PRESENT,WD repeat domain 26,WDR26,protein_coding,256,256,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0036957985468470188,"[{""id"":""europepmc"",""score"":0.030396539880581056}]","[{""id"":""literature"",""score"":0.030396539880581056}]",PRESENT,1,0.0036957985468470188,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""WD repeat-containing protein 26"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5725059"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000105221.16,ENSG00000105221,AKT2,protein_coding,FALSE,ENSG00000105221,CHEMBL2111353|CHEMBL2431|CHEMBL4106175|CHEMBL5169082|CHEMBL6177912|CHEMBL6177913,PRESENT,AKT serine/threonine kinase 2,AKT2,protein_coding,10466,10466,13,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.28412880628647663,"[{""id"":""cancer_gene_census"",""score"":0.4559480982087158},{""id"":""europepmc"",""score"":0.22844426701956427}]","[{""id"":""literature"",""score"":0.22844426701956427},{""id"":""somatic_mutation"",""score"":0.4559480982087158}]",PRESENT,1,0.33032628812206438,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,6,"[{""organism"":""Homo sapiens"",""pref_name"":""Serine/threonine-protein kinase AKT"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2111353"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""RAC-beta serine/threonine-protein kinase"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2431"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Serine/threonine-protein kinase Rac alpha/beta"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4106175"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Protein cereblon/RAC-beta serine/threonine-protein kinase"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5169082"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Protein cereblon/AKT"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6177912"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""von Hippel-Lindau disease tumor suppressor/AKT"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6177913"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000109787.12,ENSG00000109787,KLF3,protein_coding,FALSE,ENSG00000109787,NOT_FOUND,PRESENT,KLF transcription factor 3,KLF3,protein_coding,1453,1453,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0033262186921623159,"[{""id"":""europepmc"",""score"":0.02735688589252295}]","[{""id"":""literature"",""score"":0.02735688589252295}]",PRESENT,1,0.0033262186921623159,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000178252.17,ENSG00000178252,WDR6,protein_coding,FALSE,ENSG00000178252,CHEMBL5725054,PRESENT,WD repeat domain 6,WDR6,protein_coding,178,178,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0044349582562164215,"[{""id"":""europepmc"",""score"":0.03647584785669726}]","[{""id"":""literature"",""score"":0.03647584785669726}]",PRESENT,1,0.0044349582562164215,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""tRNA (34-2'-O)-methyltransferase regulator WDR6"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5725054"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000230228.2,ENSG00000230228,RP11-4M23.4,processed_pseudogene,FALSE,ENSG00000230228,NOT_FOUND,PRESENT,H3 histone pseudogene 1,H3P1,transcribed_processed_pseudogene,3,3,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000234107.1,ENSG00000234107,TPT1P1,processed_pseudogene,FALSE,ENSG00000234107,NOT_FOUND,PRESENT,TPT1 pseudogene 1,TPT1P1,processed_pseudogene,8,8,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000089091.16,ENSG00000089091,DZANK1,protein_coding,FALSE,ENSG00000089091,NOT_FOUND,PRESENT,double zinc ribbon and ankyrin repeat domains 1,DZANK1,protein_coding,33,33,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000157502.13,ENSG00000157502,MUM1L1,protein_coding,TRUE,ENSG00000157502,NOT_FOUND,PRESENT,PWWP domain containing 3B,PWWP3B,protein_coding,53,53,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000163565.18,ENSG00000163565,IFI16,protein_coding,FALSE,ENSG00000163565,NOT_FOUND,PRESENT,interferon gamma inducible protein 16,IFI16,protein_coding,3295,3295,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.010594622500961453,"[{""id"":""europepmc"",""score"":0.08713674765766569}]","[{""id"":""literature"",""score"":0.08713674765766569}]",PRESENT,1,0.010594622500961453,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000270604.5,ENSG00000270604,HCG17,lincRNA,FALSE,NOT_FOUND,NOT_FOUND,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000159618.15,ENSG00000159618,ADGRG5,protein_coding,TRUE,ENSG00000159618,CHEMBL4523890,PRESENT,adhesion G protein-coupled receptor G5,ADGRG5,protein_coding,121,121,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Adhesion G-protein coupled receptor G5"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4523890"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000188508.10,ENSG00000188508,KRTDAP,protein_coding,TRUE,ENSG00000188508,NOT_FOUND,PRESENT,keratinocyte differentiation associated protein,KRTDAP,protein_coding,205,205,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000095596.11,ENSG00000095596,CYP26A1,protein_coding,TRUE,ENSG00000095596,CHEMBL5141,PRESENT,cytochrome P450 family 26 subfamily A member 1,CYP26A1,protein_coding,2601,2601,1,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Cytochrome P450 26A1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5141"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
